frame,dt,system_id,bodies,total_mass,max_r,inner_count,mid_count,outer_count,inner_avg_mass,mid_avg_mass,outer_avg_mass,inner_avg_radius,outer_avg_radius,inner_avg_size,outer_avg_size,inner_osc_ratio,mid_osc_ratio,outer_osc_ratio,merges,elastics
31380120,0.065000,4,9549,1519.359741,1893.435791,3298,4254,1997,0.134721,0.170756,0.174606,290.557526,1405.675781,0.038057,0.034572,0.921373,1.169852,1.100129,0,0
31380150,0.065000,4,9549,1519.358887,1894.380615,3297,4238,2014,0.134776,0.169886,0.176297,290.905518,1405.974487,0.038064,0.034653,0.931031,1.168339,1.111918,0,0
31380180,0.065000,4,9549,1519.359131,1895.309448,3301,4217,2031,0.135105,0.168830,0.177972,291.779724,1406.299072,0.038079,0.034680,0.986009,1.183924,1.127586,0,0
31380210,0.065000,4,9549,1519.359253,1896.212646,3296,4201,2052,0.135209,0.167902,0.179528,291.698975,1406.391235,0.038092,0.034750,0.946576,1.166386,1.158520,0,0
31380240,0.065000,4,9549,1519.359009,1897.106079,3299,4185,2065,0.135237,0.168084,0.179090,292.404816,1407.081421,0.038095,0.034802,0.950906,1.158367,1.185242,0,0
31380270,0.065000,4,9549,1519.359009,1898.002930,3299,4170,2080,0.135364,0.167771,0.179437,292.777710,1407.666870,0.038100,0.034821,0.931817,1.157061,1.136909,0,0
31380300,0.065000,4,9549,1519.359131,1898.880371,3292,4159,2098,0.135193,0.167823,0.179393,292.405518,1408.075684,0.038113,0.034886,0.906531,1.154689,1.183555,0,0
31380330,0.065000,4,9549,1519.358765,1899.734375,3287,4154,2108,0.134969,0.167867,0.179524,292.234985,1409.043945,0.038109,0.034945,0.950728,1.162399,1.176209,0,0
31380360,0.065000,4,9549,1519.358643,1900.557739,3278,4161,2110,0.134919,0.167731,0.179718,291.671814,1410.567139,0.038118,0.034991,0.937150,1.176149,1.137952,0,0
31380390,0.065000,4,9549,1519.358643,1901.367554,3265,4168,2116,0.134947,0.167438,0.180015,290.694702,1411.820068,0.038138,0.035043,0.948198,1.192338,1.131663,0,0
31380420,0.065000,4,9549,1519.359375,1902.155029,3262,4167,2120,0.135030,0.167640,0.179421,290.759338,1413.218384,0.038138,0.035024,0.965332,1.219392,1.139936,0,0
31380450,0.065000,4,9549,1519.358276,1902.918823,3255,4174,2120,0.134837,0.167538,0.179810,290.380219,1414.901367,0.038149,0.035094,0.962643,1.256791,1.115172,0,0
31380480,0.065000,4,9548,1519.358643,1903.674927,3245,4173,2130,0.134685,0.167627,0.179734,289.832733,1415.911377,0.038160,0.035105,0.978472,1.221961,1.105465,0,0
31380510,0.065000,4,9548,1519.358154,1904.404907,3238,4171,2139,0.135070,0.167270,0.179690,289.420746,1416.996460,0.038198,0.035102,0.957662,1.199951,1.103512,0,0
31380540,0.065000,4,9548,1519.358765,1905.117432,3237,4166,2145,0.135230,0.166836,0.180241,289.646790,1418.286255,0.038207,0.035142,0.961169,1.187612,1.118159,0,0
31380570,0.065000,4,9548,1519.359375,1905.810303,3233,4173,2142,0.135466,0.166690,0.180130,289.544922,1420.204834,0.038226,0.035153,0.954416,1.188669,1.177573,0,0
31380600,0.065000,4,9548,1519.358887,1906.490601,3225,4165,2158,0.135546,0.166754,0.179672,288.994232,1420.798096,0.038249,0.035139,0.969418,1.186805,1.117121,0,0
31380630,0.065000,4,9548,1519.358887,1907.167725,3217,4158,2173,0.135324,0.166779,0.179746,288.436035,1421.490112,0.038258,0.035134,1.027090,1.197227,1.120032,0,0
31380660,0.065000,4,9547,1519.358276,1907.831543,3210,4149,2188,0.135437,0.166843,0.179348,288.155273,1422.195190,0.038264,0.035125,0.970235,1.186599,1.124024,0,0
31380690,0.065000,4,9547,1519.358765,1908.472046,3209,4139,2199,0.135520,0.166630,0.179549,288.356110,1423.180420,0.038274,0.035155,0.947586,1.175692,1.124769,0,0
31380720,0.065000,4,9546,1519.358276,1909.091553,3203,4130,2213,0.135613,0.166720,0.179157,288.199524,1423.970947,0.038287,0.035144,0.953859,1.174189,1.128344,0,0
31380750,0.065000,4,9546,1519.357300,1909.693970,3202,4120,2224,0.135711,0.166458,0.179425,288.427979,1424.984741,0.038287,0.035139,0.956223,1.177989,1.129596,0,0
31380780,0.065000,4,9545,1519.356934,1910.289185,3199,4117,2229,0.135839,0.166390,0.179373,288.604828,1426.415894,0.038292,0.035134,0.963239,1.170518,1.140989,0,0
31380810,0.065000,4,9545,1519.357178,1910.875244,3189,4114,2242,0.136134,0.165536,0.180307,287.861664,1427.303589,0.038321,0.035169,0.926981,1.171657,1.170961,0,0
31380840,0.065000,4,9545,1519.357056,1911.428223,3184,4113,2248,0.136332,0.165472,0.180039,287.686432,1428.689941,0.038337,0.035164,0.936007,1.186424,1.177817,0,0
31380870,0.065000,4,9545,1519.356934,1911.953735,3178,4103,2264,0.136261,0.165628,0.179678,287.368042,1429.398926,0.038352,0.035146,0.931189,1.155016,1.185412,0,0
31380900,0.065000,4,9545,1519.356689,1912.475586,3166,4109,2270,0.136044,0.165761,0.179545,286.338928,1430.797119,0.038373,0.035137,0.916008,1.159979,1.202296,0,0
